reviewID,adjective,count,sentiment
21514,shy,1,-0.5
21514,isn,1,0
21514,involved,1,0
21514,melodic,1,0
21514,unblinking,1,0.3
21514,weirdo,1,0
21514,melodramatic,1,0
21514,lyrical,1,0
21514,rusty,1,0
21514,simplistic,1,-0.5
21514,much,1,0.2
21514,likely,1,0
21514,shallow,1,-0.333333333
21514,perfect,1,1
21514,meditative,1,0
21514,introspective,1,0
21514,lonesome,1,0
21514,professional,1,0.1
21514,vestigial,1,0
21514,such,1,0
21514,ideal,1,0.9
21514,easy,1,0.433333333
21514,lonely,1,-0.1
21287,great,2,0.8
21287,single,4,-0.071428571
21287,comfortable,1,0.4
21287,technical,1,0
21287,few,1,-0.2
21287,maximum,1,0
21287,much,2,0.2
21287,sustained,1,0
21287,triumphant,1,0
21287,good,2,0.7
21287,bad,1,-0.7
21287,melodic,1,0
21287,focused,1,0
21287,playful,1,0
21287,first,1,0.25
21287,famous,2,0.5
21287,corporate,1,0
21287,important,1,0.4
21287,personal,1,0
21287,human,1,0
21287,vulnerable,1,-0.5
21287,full,1,0.35
21287,delicate,1,-0.3
21287,dramatic,1,-0.433333333
21287,professed,1,0
21287,traditional,1,0
21287,other,1,-0.125
21287,changeable,1,0
21287,new,1,0.136363636
21287,uncontrollable,1,0
21287,intact,1,0
21287,own,1,0.6
21287,sterling,1,0
21287,rhythmic,1,0
21287,emotional,1,0
21287,odd,1,-0.166666667
21287,compelling,1,0.3
21287,unimpeachable,1,0
21287,interested,1,0.25
21287,novel,1,0
21287,weird,2,-0.5
21287,social,1,0.033333333
21287,upcoming,1,0
21287,unlikely,1,-0.5
21287,powerful,1,0.3
21287,acoustic,1,0
21287,only,1,0
21287,hard,1,-0.291666667
21287,erectile,1,0
21287,beautiful,1,0.85
21287,second,1,0
21287,heartbroken,1,0
21287,messy,1,-0.2
21287,close,1,0
21287,uncrossable,1,0
21287,healthy,1,0.5
21407,strange,1,-0.05
21407,volatile,1,0
21407,new,2,0.136363636
21407,ephemeral,1,0
21407,hopeful,1,0
21407,precise,1,0.4
21407,square,1,0
21407,simple,1,0
21407,possible,2,0
21407,various,1,0
21407,progressive,1,0
21407,third,1,0
21407,musical,2,0
21407,extended,1,0
21407,collective,1,0
21407,household,1,0
21407,broken,1,-0.4
21407,creative,1,0.5
21407,mic,1,0
21407,formal,1,0
21407,Pavlovian,1,0
21407,nuclear,1,0
21407,psychedelic,1,0
21407,drifty,1,0
21407,angular,1,0
21407,brief,1,0
21407,slim,1,0
21407,vast,1,0
21407,experimental,1,0.1
21407,single,1,-0.071428571
21407,much,1,0.2
21407,meditative,1,0
21407,incidental,1,0
21407,airy,1,0
21407,next,1,0
21407,whiplash,1,0
21407,muscular,1,0
21407,early,1,0.1
21407,dissonant,1,0
21407,acoustic,1,0
21407,rough,1,-0.1
21407,wispy,1,0
21407,funereal,1,0
21407,narcotic,1,0
21407,atonal,1,0
21407,stark,1,-0.2
21407,humorous,1,0.5
21407,whole,1,0.2
21407,optimistic,1,0
21407,locked,1,0
21407,nearby,1,0
21407,detuned,1,0
21407,deconstructed,1,0
21407,main,1,0.166666667
21407,half,1,-0.166666667
21407,held,1,0
21407,organ,1,0
21407,second,2,0
21407,final,1,0
21407,extreme,1,-0.125
21407,sonic,1,0
21407,mechanical,1,0
21407,significant,2,0.375
21407,leap,1,0
21407,acid,1,0
21407,everyday,1,-0.2
21407,inscrutable,1,0
21407,anthemic,1,0
21407,astonishing,1,0.5
21407,tribal,1,0
21407,vocal,1,0
21407,climactic,1,0
21407,haunted,1,0
21407,many,1,0.5
21407,hard,1,-0.291666667
21407,sporadic,1,0
21407,alive,1,0.1
21407,available,1,0.4
21407,difficult,1,-0.5
21407,electronic,1,0
21407,first,1,0.25
21407,accustomed,1,0
21407,open,1,0
21391,many,1,0.5
21391,set,1,0
21391,naive,1,-0.3
21391,own,1,0.6
21391,full,1,0.35
21391,Washing,1,0
21391,gold,1,0
21391,easy,1,0.433333333
21391,sterling,1,0
21391,American,1,0
21391,available,1,0.4
21391,unfamiliar,1,0
21391,incessant,1,0
21391,insipid,1,0
21391,deep,2,0
21391,gentle,1,0.2
21391,downtempo,1,0
21391,rhythmic,1,0
21391,silken,1,0
21391,singular,1,0
21391,adult,1,0.1
21391,contemporary,1,0.166666667
21391,formidable,1,0
21391,fellow,1,0
21391,strong,1,0.433333333
21391,gay,1,0.416666667
21391,impoverished,1,0
21391,oppressed,1,0
21391,darkened,1,0
21391,rare,1,0.3
21391,elegant,1,0.5
21391,bad,1,-0.7
21391,toilet,1,-0.033333333
21391,smooth,1,0.4
21391,political,1,0
21391,important,1,0.4
21391,Distant,1,-0.1
21391,peak,1,0
21391,latter,1,0
21391,seismic,1,0
21391,certain,1,0.214285714
21391,simple,1,0
21391,polygonal,1,0
21391,few,1,-0.2
21391,other,1,-0.125
21391,tropical,1,0
21391,early,1,0.1
21391,cheap,1,0.4
21391,human,1,0
21391,long,1,-0.05
21387,new,2,0.136363636
21387,nuthin,1,0
21387,warm,1,0.6
21387,strained,1,0
21387,conversational,1,0
21387,favorite,1,0.5
21387,unhurried,1,0
21387,clear,1,0.1
21387,sincere,1,0.5
21387,soulful,1,0
21387,humble,1,-0.2
21387,personal,1,0
21387,prominent,1,0.5
21387,recent,1,0
21387,easy,1,0.433333333
21387,second,1,0
21387,rich,1,0.375
21387,Much,1,0.2
21387,many,1,0.5
21387,creamy,1,0
21387,confident,1,0.5
21387,unique,1,0.375
21387,strong,1,0.433333333
21387,festive,1,0
21387,musical,1,0
21387,emotional,1,0
21387,expansive,1,0
21387,multiple,1,0
21387,classic,1,0.166666667
21387,double,1,0
21387,last,1,0
21387,full,1,0.35
21387,ample,1,0
21387,Many,1,0.5
21387,extended,1,0
21387,celebratory,1,0
21387,final,1,0
21387,similar,1,0
21387,daddy,1,0
21387,free,1,0.4
21387,old,1,0.1
21387,powerful,1,0.3
21387,societal,1,0
21387,fit,1,0.4
21387,different,1,0
21387,beautiful,1,0.85
21387,glorious,1,0
21332,many,2,0.5
21332,popular,2,0.6
21332,ultimate,1,0
21332,last,1,0
21332,different,1,0
21332,treacherous,1,0
21332,such,1,0
21332,hard,2,-0.291666667
21332,epochal,1,0
21332,several,1,0
21332,experimental,1,0.1
21332,easy,1,0.433333333
21332,bizarre,1,0.4
21332,new,2,0.136363636
21332,disjointed,1,0
21332,immortal,1,0
21332,high,1,0.16
21332,free,1,0.4
21332,same,1,0
21332,past,1,-0.25
21332,exploratory,1,0
21332,various,1,0
21332,mad,1,-0.625
21332,Next,1,0
21332,overall,1,0
21332,celebrated,1,0.35
21332,modern,1,0.2
21332,longtime,1,0
21332,much,1,0.2
21332,first,1,0.25
21332,proper,1,0
21332,significant,1,0.375
21332,mental,1,-0.1
21332,close,1,0
21332,wild,1,0.1
21332,future,1,0
21332,difficult,1,-0.5
21332,impossible,1,-0.666666667
21332,doesn,1,0
21332,real,1,0.2
21332,strong,1,0.433333333
21332,unpredictable,1,-0.166666667
21332,spirited,1,0.5
21332,timeless,1,0
21332,controversial,1,0.55
21332,canny,1,0
21332,necessary,1,0
21332,ultraviolent,1,0
21332,historical,1,0
21332,whole,1,0.2
21332,classic,1,0.166666667
21332,Dollar,1,0
21332,restless,1,0
21332,golden,1,0.3
21332,blissful,1,0
21332,British,1,0
21332,frustrated,1,-0.7
21332,tortured,1,0
21328,free,1,0.4
21328,single,4,-0.071428571
21328,odd,1,-0.166666667
21328,laid,1,0
21328,studied,1,0
21328,unusual,1,0.2
21328,reedy,1,0
21328,second,1,0
21328,awkward,1,-0.6
21328,further,1,0
21328,much,4,0.2
21328,only,1,0
21328,new,3,0.136363636
21328,similar,2,0
21328,psychedelic,1,0
21328,liberating,1,0
21328,shy,1,-0.5
21328,urge,1,0
21328,fast,1,0.2
21328,bubble,1,0
21328,unknown,1,-0.1
21328,exact,1,0.25
21328,mere,1,-0.5
21328,abstract,1,0
21328,different,1,0
21328,learned,1,0
21328,aesthetic,2,0
21328,fannish,1,0
21328,comedown,1,0
21328,essential,1,0
21328,other,2,-0.125
21328,fanzine,1,0
21328,big,1,0
21328,uplifting,1,0
21328,euphoric,1,0
21328,great,5,0.8
21328,Weatherall,1,0
21328,unashamed,1,-0.5
21328,celebratory,1,0
21328,particular,1,0.166666667
21328,actual,1,0
21328,winsome,1,0
21328,titanic,1,0
21328,syncretic,1,0
21328,sampled,1,0
21328,joyful,1,0
21328,corny,1,0
21328,high,1,0.16
21328,astral,1,0
21328,ambient,1,0
21328,earthy,1,0
21328,urgent,1,0
21328,general,1,0.05
21328,central,1,0
21328,classic,1,0.166666667
21328,bold,1,0.333333333
21328,vaporous,1,0
21328,definite,1,0
21328,Loaded,1,0
21328,TRUE,1,0.35
21328,rootsy,1,0
21328,own,1,0.6
21328,associated,1,0
21328,former,1,0
21328,mix,1,0
21328,isn,1,0
21328,linear,1,0
21328,glorious,1,0
21328,live,1,0.136363636
21328,clodhopping,1,0
21328,vocal,1,0
21328,extra,1,0
21328,special,1,0.357142857
21328,ambitious,1,0.25
21328,cosmic,1,0
21328,immense,1,0
21328,alternative,1,0
21328,periodic,1,0
21328,open,1,0
21328,British,1,0
21328,inveterate,1,0
21328,full,1,0.35
21326,first,1,0.25
21326,single,3,-0.071428571
21326,creative,1,0.5
21326,loose,1,-0.076923077
21326,couch,1,0
21326,ambient,1,0
21326,other,1,-0.125
21326,flown,1,0
21326,casual,1,-0.5
21326,smart,1,0.214285714
21326,sensible,1,0
21326,early,1,0.1
21326,new,1,0.136363636
21326,handsome,1,0.5
21326,short,1,0
21326,eager,1,0
21326,black,1,-0.166666667
21326,grey,1,-0.05
21326,spotlit,1,0
21326,ersatz,1,0
21326,audible,1,0
21326,septic,1,0
21326,full,1,0.35
21326,sticky,1,0
21326,tremendous,1,0.333333333
21326,shrouded,1,0
21326,professed,1,0
21326,own,2,0.6
21326,perfect,2,1
21326,tactile,1,0
21326,whole,1,0.2
21326,formal,1,0
21326,towards,1,0
21326,sluggish,1,0
21326,indie,1,0
21326,elusive,1,0
21326,ear,1,0
21326,legible,1,0.2
21326,pretty,1,0.25
21326,sure,1,0.5
21326,ringing,1,0
21326,second,1,0
21326,last,1,0
21326,relish,1,0
20947,early,2,0.1
20947,active,1,-0.133333333
20947,exploratory,1,0
20947,few,1,-0.2
20947,many,2,0.5
20947,German,2,0
20947,obscure,1,0
20947,astral,1,0
20947,synth,1,0
20947,customary,1,0
20947,short,2,0
20947,average,1,-0.15
20947,influential,1,0
20947,experimental,2,0.1
20947,initial,1,0
20947,easy,1,0.433333333
20947,TRUE,1,0.35
20947,dodgy,1,0
20947,heavy,2,-0.2
20947,other,2,-0.125
20947,definitive,2,0
20947,key,1,0
20947,familiar,1,0.375
20947,platonic,1,0
20947,instrumental,1,0
20947,meld,1,0
20947,dynamic,1,0
20947,funky,1,0
20947,much,3,0.2
20947,pleasant,1,0.733333333
20947,ambient,1,0
20947,bold,1,0.333333333
20947,challenging,1,0.5
20947,understatement,1,0
20947,precise,2,0.4
20947,constituent,1,0
20947,cool,1,0.35
20947,rhythm,1,0
20947,hypnotic,1,0
20947,meditative,1,0
20947,futuristic,1,0
20947,folky,1,0
20947,new,2,0.136363636
20947,current,1,0
20947,limited,1,-0.071428571
20947,beautiful,2,0.85
20947,bottom,1,0
20947,pastoral,1,0
20947,right,1,0.285714286
20947,trippy,1,0
20947,minimal,1,-0.1
20947,chanted,1,0
20947,comfortable,1,0.4
20947,proper,1,0
20947,former,1,0
20947,young,1,0.1
20947,personal,1,0
20947,tenuous,1,0
20947,various,2,0
20947,clear,1,0.1
20947,atmospheric,1,0
20947,late,1,-0.3
20947,several,1,0
20947,enjoyable,1,0.5
20947,real,1,0.2
20947,live,1,0.136363636
20947,high,1,0.16
20947,special,1,0.357142857
20947,repetitious,1,0
20947,gorgeous,1,0.7
20947,Live,1,0.136363636
20947,gentle,1,0.2
20947,super,1,0.333333333
20947,varied,1,0
20947,small,1,-0.25
21179,last,2,0
21179,double,1,0
21179,onetime,1,0
21179,melodic,1,0
21179,palpable,1,0
21179,serious,1,-0.333333333
21179,emotional,1,0
21179,psychological,1,0
21179,frontman,1,0
21179,visual,1,0
21179,longtime,3,0
21179,amazing,1,0.6
21179,general,1,0.05
21179,new,4,0.136363636
21179,drummer,1,0
21179,magnetic,1,0
21179,cover,2,0
21179,present,1,0
21179,first,5,0.25
21179,little,1,-0.1875
21179,engaging,1,0.4
21179,interesting,1,0.5
21179,graphic,1,0
21179,obvious,1,0
21179,terrifying,1,-1
21179,fresh,1,0.3
21179,familiar,1,0.375
21179,delicate,1,-0.3
21179,spare,1,0
21179,psychedelic,1,0
21179,same,1,0
21179,thoughtful,1,0.4
21179,elegant,1,0.5
21179,bad,1,-0.7
21179,TRUE,1,0.35
21179,proper,1,0
21179,dour,1,0
21179,sad,1,-0.5
21179,thankful,1,0
21179,personal,1,0
21179,afforded,1,0
21179,many,1,0.5
21179,single,1,-0.071428571
21179,entire,1,0
21179,ecstatic,1,0
21179,calm,1,0.3
21179,full,1,0.35
21179,easy,1,0.433333333
21179,alive,1,0.1
21179,astonished,1,0
21340,doomed,1,0
21340,significant,1,0.375
21340,other,1,-0.125
21340,thousandth,1,0
21340,unfortunate,1,-0.5
21340,single,3,-0.071428571
21340,third,2,0
21340,early,1,0.1
21340,distant,1,-0.1
21340,singular,1,0
21340,separate,1,0
21340,Late,6,-0.3
21340,clothed,1,0
21340,drunken,1,0
21340,weightless,1,0
21340,upper,1,0
21340,big,1,0
21340,paraphiliac,1,0
21340,small,1,-0.25
21340,last,1,0
21340,delicate,2,-0.3
21340,real,1,0.2
21340,same,1,0
21340,free,1,0.4
21340,unwilling,1,0
21340,fair,1,0.7
21340,subtle,2,-0.333333333
21340,hot,1,0.25
21340,direct,1,0.1
21340,momentary,1,0
21340,easy,1,0.433333333
21340,stunning,1,0.5
21340,possible,1,0
21340,suggestive,1,0
21340,synth,1,0
21340,own,1,0.6
21340,rhythmic,2,0
21340,logical,1,0.25
21340,sung,1,0
21340,overt,1,0
21340,essential,1,0
21340,opposite,1,0
21340,fascinating,1,0.7
21340,poetic,1,0.375
21340,high,1,0.16
21340,final,1,0
21340,acoustic,1,0
21340,derelict,1,0
21340,deep,1,0
21340,little,1,-0.1875
21340,special,1,0.357142857
21340,worth,1,0.3
21306,fifth,1,0
21306,classic,1,0.166666667
21306,double,3,0
21306,wrong,1,-0.5
21306,original,3,0.375
21306,much,3,0.2
21306,big,1,0
21306,same,5,0
21306,live,4,0.136363636
21306,enjoyable,1,0.5
21306,official,1,0
21306,third,1,0
21306,miniature,1,0
21306,alternate,1,0
21306,gloomy,1,0
21306,lonesome,1,0
21306,lonely,1,-0.1
21306,black,1,-0.166666667
21306,many,1,0.5
21306,old,2,0.1
21306,new,3,0.136363636
21306,final,2,0
21306,enough,1,0
21306,absurd,1,-0.5
21306,shelved,1,0
21306,didn,1,0
21306,unheard,1,0
21306,sour,1,-0.15
21306,notable,1,0.5
21306,close,1,0
21306,hard,2,-0.291666667
21306,creative,1,0.5
21306,broad,1,0.0625
21306,right,1,0.285714286
21306,sure,1,0.5
21306,tremendous,1,0.333333333
21306,powerful,1,0.3
21306,TRUE,1,0.35
21306,desperate,1,-0.6
21306,ecstatic,1,0
21306,full,1,0.35
21306,sunny,1,0
21306,Hungry,2,0
21306,unfettered,1,0
21306,simple,1,0
21306,visceral,1,0
21306,cinematic,2,0
21306,familiar,1,0.375
21306,forlorn,1,0
21306,funny,1,0.25
21306,furious,1,0
21306,sincere,1,0.5
21306,ideal,1,0.9
21306,second,1,0
21306,genuine,1,0.4
21306,single,3,-0.071428571
21306,general,1,0.05
21306,stark,1,-0.2
21306,latter,1,0
21306,due,1,-0.125
21306,last,2,0
21306,cumulative,1,0
21306,previous,1,-0.166666667
21306,urban,1,0
21306,accidental,1,0
21306,restless,1,0
21306,delicate,1,-0.3
21306,Little,1,-0.1875
21306,song,1,0
21306,great,1,0.8
21306,possible,1,0
21306,cloistered,1,0
21306,blank,1,0
21306,Own,1,0.6
21306,Big,1,0
21306,heightened,1,0
21306,other,1,-0.125
21306,clear,1,0.1
21306,own,1,0.6
21306,specific,1,0
21306,finished,2,0
21306,intended,1,0
21306,headstrong,1,0
21306,syncopated,1,0
21306,easy,1,0.433333333
21306,separate,1,0
21306,such,2,0
21306,contemporary,1,0.166666667
21306,prosaic,1,0
21306,cold,1,-0.6
21306,blue,1,0
21306,aware,1,0.25
21306,ridiculous,1,-0.333333333
21306,first,1,0.25
21306,Top,1,0.5
21306,unreleased,1,0
21306,good,2,0.7
21265,casual,1,-0.5
21265,harmful,1,0
21265,great,3,0.8
21265,live,1,0.136363636
21265,general,1,0.05
21265,common,2,-0.3
21265,serious,1,-0.333333333
21265,important,2,0.4
21265,second,2,0
21265,spectacular,1,0.6
21265,big,1,0
21265,young,1,0.1
21265,frontman,1,0
21265,early,1,0.1
21265,exclusive,2,0
21265,unreleased,2,0
21265,funny,3,0.25
21265,little,1,-0.1875
21265,poetic,1,0.375
21265,charismatic,1,0.5
21265,short,1,0
21265,repetitive,1,-0.25
21265,other,1,-0.125
21265,melodic,1,0
21265,disc,1,0
21265,tormented,1,0
21265,prominent,1,0.5
21265,unfairly,1,-0.5
21265,European,1,0
21265,good,1,0.7
21265,long,2,-0.05
21265,worthy,2,0.333333333
21265,famous,2,0.5
21265,boring,1,-1
21265,full,1,0.35
21265,throwaway,1,0
21265,downtempo,1,0
21265,extra,1,0
21265,Bloody,1,-0.8
21265,different,1,0
21265,several,1,0
21265,main,1,0.166666667
21265,vocal,1,0
21265,entire,1,0
21265,much,1,0.2
21265,last,1,0
21265,absolute,1,0.2
21265,potent,1,0.5
21265,reasonable,1,0.2
21265,unfamiliar,1,0
21265,original,1,0.375
21265,essential,1,0
21265,local,1,0
21265,fanatic,1,-0.3
21265,thorough,1,0
21265,same,1,0
21269,single,3,-0.071428571
21269,emotional,2,0
21269,unfaithful,1,-0.6
21269,looped,1,0
21269,licensed,1,0
21269,anonymous,1,0
21269,local,1,0
21269,online,1,0
21269,coveted,1,0
21269,brief,1,0
21269,modest,1,0.1
21269,strange,1,-0.05
21269,gospel,1,0
21269,much,3,0.2
21269,difficult,1,-0.5
21269,cosmic,1,0
21269,actual,1,0
21269,powerful,2,0.3
21269,musical,1,0
21269,forgotten,1,0
21269,obscure,1,0
21269,personal,1,0
21269,peculiar,1,0
21269,psychedelic,1,0
21269,awash,1,0
21269,opulent,1,0
21269,subterranean,1,0
21269,potential,1,0
21269,early,1,0.1
21269,fresh,1,0.3
21269,raw,1,-0.230769231
21269,cavernous,1,0
21269,such,2,0
21269,bent,1,0
21269,crazed,1,0
21269,dysfunctional,1,0
21269,last,1,0
21269,lush,1,0.1
21269,few,1,-0.2
21269,heavy,1,-0.2
21269,instant,1,0
21269,other,1,-0.125
21269,soul,1,0
21269,many,1,0.5
21269,main,1,0.166666667
21269,anguish,1,0
21269,idiosyncratic,1,0
21269,close,1,0
21269,mainstream,1,0
21269,muted,1,0
21269,horn,1,0
21269,Real,1,0.2
21269,ominous,1,0
21269,ephemeral,1,0
21269,desolate,1,0
21269,feverish,1,-0.1
21269,uncanny,1,0
21269,original,2,0.375
21269,previous,1,-0.166666667
21269,stinging,1,0
21269,silken,1,0
21269,whole,1,0.2
21269,low,1,0
21269,minuscule,1,0
21269,glorious,1,0
21269,indelible,1,0
21269,inscrutable,1,0
21158,late,2,-0.3
21158,same,3,0
21158,promising,1,0.2
21158,early,1,0.1
21158,romantic,1,0
21158,naive,1,-0.3
21158,underachieving,1,0
21158,ill,1,-0.5
21158,experienced,1,0.8
21158,spiritual,3,0
21158,productive,1,0
21158,frightening,1,-0.5
21158,final,3,0
21158,fixed,2,0.1
21158,later,1,0
21158,attendant,2,0.2
21158,new,2,0.136363636
21158,classic,1,0.166666667
21158,musical,2,0
21158,maximum,1,0
21158,emotional,1,0
21158,soft,1,0.1
21158,iconic,1,0.5
21158,initial,1,0
21158,complete,1,0.1
21158,recorded,2,0
21158,exhaustive,1,0
21158,live,2,0.136363636
21158,different,2,0
21158,specific,3,0
21158,popular,1,0.6
21158,last,1,0
21158,first,2,0.25
21158,curious,1,-0.1
21158,structural,1,0
21158,gorgeous,1,0.7
21158,Favorite,1,0.5
21158,brutal,1,-0.875
21158,other,3,-0.125
21158,enough,1,0
21158,accessible,1,0.375
21158,dial,1,0
21158,little,3,-0.1875
21158,beautiful,1,0.85
21158,many,3,0.5
21158,exact,1,0.25
21158,possible,1,0
21158,single,2,-0.071428571
21158,uncommon,1,0.8
21158,young,1,0.1
21158,second,1,0
21158,additional,1,0
21158,textural,1,0
21158,oblique,1,0
21158,abrasive,1,0
21158,fantastic,1,0.4
21158,extra,1,0
21158,pointed,1,0
21158,several,1,0
21158,mainstream,1,0
21158,sweet,1,0.35
21158,gentle,1,0.2
21158,conscious,2,0.1
21158,broad,1,0.0625
21158,understood,1,0
21158,rich,1,0.375
21158,complex,1,-0.3
21158,subject,1,-0.166666667
21158,like,1,0
21158,civil,1,0
21158,black,1,-0.166666667
21158,political,1,0
21158,close,1,0
21158,tonal,1,0
21158,social,1,0.033333333
21158,short,1,0
21158,unique,1,0.375
21158,famous,1,0.5
21158,inclined,1,0
21158,good,1,0.7
21158,tragic,1,-0.75
21158,cool,1,0.35
21158,combative,1,0
21158,verbal,1,0
21158,theoretical,1,0
21158,symbolic,1,0
21158,quiet,1,0
21158,chaotic,1,0
21158,unknown,1,-0.1
21158,major,1,0.0625
21158,entire,1,0
21158,hopeful,1,0
21279,eccentric,1,0
21279,indie,1,0
21279,dead,1,-0.2
21279,many,1,0.5
21279,next,1,0
21279,multiple,1,0
21279,seventh,1,0
21279,first,2,0.25
21279,commercial,1,0
21279,low,1,0
21279,triple,1,0
21279,catchy,1,0
21279,strange,1,-0.05
21279,album,1,0
21279,reclusive,1,0
21279,crucial,1,0
21279,drummer,1,0
21279,last,1,0
21279,peak,1,0
21279,fantastic,1,0.4
21279,sturdy,1,0
21279,shortwave,1,0
21279,rustic,1,0
21279,early,3,0.1
21279,creaky,1,0
21279,volcanic,1,0
21279,merry,1,0
21279,choral,1,0
21279,musical,1,0
21279,common,1,-0.3
21279,lyrical,2,0
21279,spasmodic,1,0
21279,absurd,1,-0.5
21279,countrified,1,0
21279,electric,1,0
21279,weepy,1,0
21279,overdrive,1,0
21279,invoke,1,0
21279,trippy,1,0
21279,infinitesimal,1,0
21279,native,1,0
21279,intimate,1,0.2
21279,futurist,1,0
21279,wonderful,1,1
21279,future,1,0
21279,parallel,1,0
21279,live,2,0.136363636
21279,impromptu,1,0
21279,corrosive,1,0
21279,Good,1,0.7
21279,other,1,-0.125
21279,great,1,0.8
21279,unforgiving,1,0
21279,poignant,1,0
21279,stoned,1,0
21279,paranoid,1,0
21279,imagined,1,0
21279,superhuman,1,0
21279,meddlesome,1,0
21279,serious,1,-0.333333333
21279,special,1,0.357142857
21279,outlandish,1,0
21279,logical,1,0.25
21279,third,1,0
21279,expository,1,0
21279,real,1,0.2
21279,interstellar,1,0
21279,able,1,0.5
21279,hear,1,0
21279,telling,1,0
21279,epic,1,0.1
21279,Psychiatric,1,0
21279,entire,1,0
21279,few,1,-0.2
21279,wondrous,1,0
21279,marvelous,1,1
21231,romantic,1,0
21231,conventional,1,-0.142857143
21231,Individual,1,0
21231,single,1,-0.071428571
21231,proper,2,0
21231,organic,1,0
21231,long,2,-0.05
21231,short,1,0
21231,digital,1,0
21231,able,1,0.5
21231,first,1,0.25
21231,small,1,-0.25
21231,electronic,2,0
21231,little,2,-0.1875
21231,heard,1,0
21231,same,1,0
21231,futuristic,1,0
21231,dense,1,0
21231,spare,1,0
21231,bent,1,0
21231,modern,1,0.2
21231,classical,2,0
21231,continued,1,0
21231,artist,1,0
21231,visual,1,0
21231,rare,1,0.3
21231,thematic,1,0
21231,clear,1,0.1
21231,playful,1,0
21231,communal,1,0
21231,personal,1,0
21231,early,1,0.1
21231,emerging,1,0
21231,new,2,0.136363636
21231,abstract,1,0
21231,current,1,0
21231,last,1,0
21231,different,1,0
21231,fixed,1,0.1
21231,Conventional,1,-0.142857143
21231,ugliness,1,-0.3
21231,aggressiveness,1,0
21231,other,2,-0.125
21231,uncanny,1,0
21231,unclear,1,0
21231,pretty,1,0.25
21231,memorable,1,0.5
21231,central,1,0
21231,melodic,1,0
21231,controlled,1,0
21231,Alive,1,0.1
21231,cavernous,1,0
21231,ancient,1,0
21231,static,1,0.5
21231,irregular,1,0
21231,repeated,1,0
21231,vocal,1,0
21231,Umbilical,1,0
21231,few,1,-0.2
21231,mixed,1,0
21231,oblong,1,0
21231,weird,1,-0.5
21231,dynamic,1,0
21231,composed,1,0
21231,indebted,1,0
21231,many,1,0.5
21231,former,1,0
21231,back,1,0
21231,warped,1,0
21231,instrumental,1,0
21231,strange,1,-0.05
21231,easy,1,0.433333333
21231,glorious,1,0
21231,living,1,0
21231,hard,1,-0.291666667
21231,Spanish,1,0
21231,straight,1,0.2
21231,spiritual,1,0
21218,seminal,1,0
21218,loaded,1,0
21218,revered,1,0
21218,good,1,0.7
21218,innovative,1,0.5
21218,inspirational,1,0.5
21218,aspirational,1,0
21218,light,1,0.4
21218,improvisational,1,0
21218,unthinkable,1,-0.05
21218,innumerable,1,0
21218,important,2,0.4
21218,perfect,1,1
21218,Instinctive,4,0
21218,whimsical,1,-0.5
21218,heady,1,0
21218,hermetic,1,0
21218,informative,1,0
21218,clean,1,0.366666667
21218,wide,2,-0.1
21218,deep,1,0
21218,dense,1,0
21218,abstract,1,0
21218,able,1,0.5
21218,great,2,0.8
21218,first,1,0.25
21218,golden,1,0.3
21218,layered,1,0
21218,angsty,1,0
21218,numbing,1,0
21218,escapist,1,0
21218,bombastic,1,0
21218,moody,1,0
21218,mythological,1,0
21218,focused,1,0
21218,added,1,0
21218,passable,1,0
21218,melodic,1,0
21218,unneeded,1,0
21218,narrative,1,0
21218,sparse,1,0
21218,simple,1,0
21218,small,2,-0.25
21218,sound,1,0.4
21218,empty,1,-0.1
21218,fresh,1,0.3
21218,generous,1,0
21218,loved,1,0.7
21218,sunny,1,0
21218,spry,1,0
21218,objectifying,1,0
21218,respectful,1,0.5
21218,freaky,1,0
21218,elaborate,1,0.5
21218,conversational,1,0
21218,large,1,0.214285714
21218,veggie,1,0
21218,other,1,-0.125
21218,Sexual,1,0.5
21218,dealt,1,0
21218,fair,1,0.7
21218,royal,1,0
21218,safe,1,0.5
21218,jimmy,1,0
21218,social,1,0.033333333
21218,police,1,0
21218,few,1,-0.2
21218,approachable,1,0
21218,didactic,1,-0.5
21218,big,1,0
21218,black,1,-0.166666667
21218,old,1,0.1
21218,many,1,0.5
21218,nostalgia,1,0
21218,worthy,1,0.333333333
21264,final,1,0
21264,audacious,1,0
21264,many,1,0.5
21264,female,1,0
21264,glorious,1,0
21264,big,1,0
21264,simplistic,1,-0.5
21264,gilded,1,0
21264,mere,1,-0.5
21264,male,1,0
21264,immaculate,1,0
21264,authentic,1,0.5
21264,ultimate,1,0
21264,musician,1,0
21264,synthetic,1,0
21264,unreal,1,0
21264,idolized,1,0
21264,capable,1,0.2
21264,former,1,0
21264,bright,1,0.7
21264,anxious,1,-0.25
21264,propulsive,1,0
21264,vocal,1,0
21264,infinite,1,0
21264,hard,1,-0.291666667
21264,crossover,1,0
21264,marquee,1,0
21264,new,1,0.136363636
21264,Top,2,0.5
21264,small,1,-0.25
21264,curious,1,-0.1
21264,cute,1,0.5
21264,unexpected,1,0.1
21264,pop,2,0
21264,uncanny,1,0
21264,TRUE,1,0.35
21264,natural,1,0.1
21264,recognizable,1,0.25
21264,familiar,1,0.375
21264,high,1,0.16
21264,notable,1,0.5
21264,striking,1,0.5
21264,love,1,0.5
21264,epic,1,0.1
